cuda
3300
The slice id is: 0
825
13177026
epoch= 0 	 time= 5.196884624163309 min 	 loss= 2.8875585434670477
epoch= 372 	 time= 2708.826774418354 min 	 loss= 0.028865878542473543
epoch= 373 	 time= 2716.25446155866 min 	 loss= 0.02491607192160948
epoch= 374 	 time= 2723.6488005081815 min 	 loss= 0.03503776150066904
epoch= 375 	 time= 2731.0495358347894 min 	 loss= 0.3424819071366889
epoch= 376 	 time= 2738.4431614041328 min 	 loss= 0.10908809801591843
epoch= 377 	 time= 2745.8453190525374 min 	 loss= 0.06089734994677366
epoch= 378 	 time= 2753.230706969897 min 	 loss= 0.07039964531567283
epoch= 379 	 time= 2760.636224778493 min 	 loss= 0.05354912913504946
epoch= 380 	 time= 2768.029362078508 min 	 loss= 0.0365550085663276
epoch= 381 	 time= 2775.4352354685466 min 	 loss= 0.07769957274107693
epoch= 382 	 time= 2782.830755297343 min 	 loss= 0.18983157173397944
epoch= 383 	 time= 2790.2347253600756 min 	 loss= 0.05978356544347303
epoch= 384 	 time= 2797.6340171853703 min 	 loss= 0.03868132623856637
epoch= 385 	 time= 2805.0342068513232 min 	 loss= 0.040406313678461384
epoch= 386 	 time= 2812.4425956130026 min 	 loss= 0.040389348924335065
epoch= 387 	 time= 2819.8407050331434 min 	 loss= 0.10724009835168104
epoch= 388 	 time= 2827.252177818616 min 	 loss= 0.1179573422154962
epoch= 389 	 time= 2834.646629603704 min 	 loss= 0.05004760640642692
epoch= 390 	 time= 2842.056824449698 min 	 loss= 0.046921557054176284
epoch= 391 	 time= 2849.4646308143933 min 	 loss= 0.059715304087854526
epoch= 392 	 time= 2856.8718577980994 min 	 loss= 0.20438132288665545
epoch= 393 	 time= 2864.2750067472457 min 	 loss= 0.16095074836877316
epoch= 394 	 time= 2871.677673749129 min 	 loss= 0.0949809316097085
epoch= 395 	 time= 2879.0807070175806 min 	 loss= 0.04921739705543256
epoch= 396 	 time= 2886.4797883232436 min 	 loss= 0.03435988521328854
epoch= 397 	 time= 2893.884732715289 min 	 loss= 0.029809935335857022
epoch= 398 	 time= 2901.279120151202 min 	 loss= 0.024534746820505517
epoch= 399 	 time= 2908.6928024013837 min 	 loss= 0.020723998554854146
epoch= 400 	 time= 2916.0871128002805 min 	 loss= 0.04996086937022593
epoch= 401 	 time= 2923.499747955799 min 	 loss= 0.32736678431350313
epoch= 402 	 time= 2930.9033409953117 min 	 loss= 0.12538025445521767
epoch= 403 	 time= 2938.310488220056 min 	 loss= 0.049512849398048606
epoch= 404 	 time= 2945.7145947853724 min 	 loss= 0.034475815904864274
epoch= 405 	 time= 2953.1181782404583 min 	 loss= 0.026444794696991184
epoch= 406 	 time= 2960.5363668759665 min 	 loss= 0.021973303579806903
epoch= 407 	 time= 2967.9620637337366 min 	 loss= 0.019431796260658742
epoch= 408 	 time= 2975.3899226903914 min 	 loss= 0.12743200430868457
epoch= 409 	 time= 2982.815254966418 min 	 loss= 0.14851669060130723
epoch= 410 	 time= 2990.249503151576 min 	 loss= 0.11877628347573618
epoch= 411 	 time= 2997.677413256963 min 	 loss= 0.0503261506939739
epoch= 412 	 time= 3005.106870305538 min 	 loss= 0.031569849632688794
epoch= 413 	 time= 3012.510147213936 min 	 loss= 0.024472540683042703
epoch= 414 	 time= 3019.918570180734 min 	 loss= 0.020203949806987524
epoch= 415 	 time= 3027.3168577075003 min 	 loss= 0.0959723325331751
epoch= 416 	 time= 3034.7288769404095 min 	 loss= 0.1767916862668415
epoch= 417 	 time= 3042.1233915487924 min 	 loss= 0.07487283375643804
epoch= 418 	 time= 3049.5339662313463 min 	 loss= 0.04205055276601563
epoch= 419 	 time= 3056.92914143006 min 	 loss= 0.03279431235254654
epoch= 420 	 time= 3064.335183505217 min 	 loss= 0.030717951970953877
epoch= 421 	 time= 3071.7428705732027 min 	 loss= 0.025682732052491424
epoch= 422 	 time= 3079.143759226799 min 	 loss= 0.10154468162308838
epoch= 423 	 time= 3086.541942969958 min 	 loss= 0.17004733461782576
epoch= 424 	 time= 3093.936143430074 min 	 loss= 0.08209153553506687
epoch= 425 	 time= 3101.3330315033595 min 	 loss= 0.09704181372443793
epoch= 426 	 time= 3108.7285601655644 min 	 loss= 0.08012391404820267
epoch= 427 	 time= 3116.1326652328175 min 	 loss= 0.04372515108509326
epoch= 428 	 time= 3123.5226860086123 min 	 loss= 0.1349871642993204
epoch= 429 	 time= 3130.9276629249257 min 	 loss= 0.11834968763198103
epoch= 430 	 time= 3138.319520064195 min 	 loss= 0.04534456924063499
epoch= 431 	 time= 3145.7203421433765 min 	 loss= 0.03263130945645323
epoch= 432 	 time= 3153.116056406498 min 	 loss= 0.02597041756908628
epoch= 433 	 time= 3160.51022173961 min 	 loss= 0.021288120467934553
epoch= 434 	 time= 3167.921456559499 min 	 loss= 0.019362303437527303
epoch= 435 	 time= 3175.3112073222796 min 	 loss= 0.33208069171911947
epoch= 436 	 time= 3182.7211104710896 min 	 loss= 0.1675437541760215
epoch= 437 	 time= 3190.1123639623324 min 	 loss= 0.06969052884802461
epoch= 438 	 time= 3197.519664847851 min 	 loss= 0.04982045584147934
epoch= 439 	 time= 3204.910186803341 min 	 loss= 0.03438813467665265
epoch= 440 	 time= 3212.309809696674 min 	 loss= 0.02938238061060309
epoch= 441 	 time= 3219.708709494273 min 	 loss= 0.023232559931528875
epoch= 442 	 time= 3227.116953090827 min 	 loss= 0.01898608844577349
epoch= 443 	 time= 3234.524486494064 min 	 loss= 0.23836317503389595
epoch= 444 	 time= 3241.9176410635314 min 	 loss= 0.14353043537957338
epoch= 445 	 time= 3249.336168173949 min 	 loss= 0.08384258526972685
epoch= 446 	 time= 3256.7634625673295 min 	 loss= 0.046200728485518164
epoch= 447 	 time= 3264.185904165109 min 	 loss= 0.030775608136953618
epoch= 448 	 time= 3271.607156920433 min 	 loss= 0.024468898700061165
epoch= 449 	 time= 3279.027637199561 min 	 loss= 0.020868568282349963
epoch= 450 	 time= 3286.451232902209 min 	 loss= 0.017143100778483848
epoch= 451 	 time= 3293.869915429751 min 	 loss= 0.20574808135766723
epoch= 452 	 time= 3301.2728466391563 min 	 loss= 0.21340462992482848
epoch= 453 	 time= 3308.665162150065 min 	 loss= 0.13185193918473184
epoch= 454 	 time= 3316.059177029133 min 	 loss= 0.056720373071217516
epoch= 455 	 time= 3323.4535656531652 min 	 loss= 0.03213485650264016
epoch= 456 	 time= 3330.846580696106 min 	 loss= 0.025593105511802466
epoch= 457 	 time= 3338.2477086544036 min 	 loss= 0.022401148812501614
epoch= 458 	 time= 3345.6357178886733 min 	 loss= 0.018657318082049172
epoch= 459 	 time= 3353.0344201683997 min 	 loss= 0.16660002716684671
epoch= 460 	 time= 3360.429755870501 min 	 loss= 0.17443892757832533
epoch= 461 	 time= 3367.8285189668336 min 	 loss= 0.06542882202671149
epoch= 462 	 time= 3375.223084052404 min 	 loss= 0.033779290592336274
epoch= 463 	 time= 3382.6209616382916 min 	 loss= 0.026341986111585742
epoch= 464 	 time= 3390.006264011065 min 	 loss= 0.022817499451083485
epoch= 465 	 time= 3397.3944275101026 min 	 loss= 0.10362379921171161
epoch= 466 	 time= 3404.7923604647317 min 	 loss= 0.1875235490200981
epoch= 467 	 time= 3412.1827422300976 min 	 loss= 0.08276572369482231
epoch= 468 	 time= 3419.5848610281946 min 	 loss= 0.036983974807420356
epoch= 469 	 time= 3426.9792283495267 min 	 loss= 0.03610204648665262
epoch= 470 	 time= 3434.38235202233 min 	 loss= 0.0280317108609046
epoch= 471 	 time= 3441.76734623909 min 	 loss= 0.023046808814876633
epoch= 472 	 time= 3449.1609994332 min 	 loss= 0.0205935210472528
epoch= 473 	 time= 3456.5507352987925 min 	 loss= 0.022571530572287994
epoch= 474 	 time= 3463.9416431029636 min 	 loss= 0.39375679130741803
epoch= 475 	 time= 3471.3335899631184 min 	 loss= 0.1715346820414054
epoch= 476 	 time= 3478.726385060946 min 	 loss= 0.06353592512005972
epoch= 477 	 time= 3486.1652693986894 min 	 loss= 0.04382514118671569
epoch= 478 	 time= 3493.597210454941 min 	 loss= 0.030486221139900876
epoch= 479 	 time= 3501.022045012315 min 	 loss= 0.02644107087557407
epoch= 480 	 time= 3508.454232986768 min 	 loss= 0.020480290673413865
epoch= 481 	 time= 3515.8841236432395 min 	 loss= 0.14278688710320928
epoch= 482 	 time= 3523.3118768930435 min 	 loss= 0.06874530935292458
epoch= 483 	 time= 3530.7302725076675 min 	 loss= 0.0343853113751847
epoch= 484 	 time= 3538.1408194144565 min 	 loss= 0.10091429028624782
epoch= 485 	 time= 3545.5628203988076 min 	 loss= 0.0833127633942852
epoch= 486 	 time= 3552.9816918412844 min 	 loss= 0.04121799475658146
epoch= 487 	 time= 3560.4060706615446 min 	 loss= 0.05047335952923855
epoch= 488 	 time= 3567.8258180856706 min 	 loss= 0.03422797080508396
epoch= 489 	 time= 3575.243557846546 min 	 loss= 0.03323233931385458
epoch= 490 	 time= 3582.652678378423 min 	 loss= 0.16800145902578317
epoch= 491 	 time= 3590.0414304494857 min 	 loss= 0.08861963031880309
epoch= 492 	 time= 3597.44403894345 min 	 loss= 0.044800887768638366
epoch= 493 	 time= 3604.833462917805 min 	 loss= 0.027699639148583324
epoch= 494 	 time= 3612.2176638126375 min 	 loss= 0.020621783829349927
epoch= 495 	 time= 3619.6193164229394 min 	 loss= 0.024748998466474763
epoch= 496 	 time= 3627.020011627674 min 	 loss= 0.06389523820964368
epoch= 497 	 time= 3634.4163305560746 min 	 loss= 0.09718902754222544
epoch= 498 	 time= 3641.8179464379946 min 	 loss= 0.09520277303756412
epoch= 499 	 time= 3649.212163567543 min 	 loss= 0.05147295870814229
epoch= 500 	 time= 3656.612524998188 min 	 loss= 0.04332398991840984
epoch= 501 	 time= 3664.0112379789352 min 	 loss= 0.03206744460222112
epoch= 502 	 time= 3671.3940342863402 min 	 loss= 0.12060258804490194
epoch= 503 	 time= 3678.790468283494 min 	 loss= 0.08950492058445393
epoch= 504 	 time= 3686.1888852675756 min 	 loss= 0.04912292276881723
epoch= 505 	 time= 3693.5805814901987 min 	 loss= 0.029879723212061712
epoch= 506 	 time= 3700.9786798755326 min 	 loss= 0.020481837543077495
epoch= 507 	 time= 3708.3710445483525 min 	 loss= 0.01748832342256113
epoch= 508 	 time= 3715.769334924221 min 	 loss= 0.30428763888535315
epoch= 509 	 time= 3723.183167227109 min 	 loss= 0.14810084362644843
epoch= 510 	 time= 3730.5911336541176 min 	 loss= 0.1046565828288228
epoch= 511 	 time= 3737.997297946612 min 	 loss= 0.06188556335486999
epoch= 512 	 time= 3745.3996430158613 min 	 loss= 0.038145537239990625
epoch= 513 	 time= 3752.7876533985136 min 	 loss= 0.02496516534506968
epoch= 514 	 time= 3760.188437986374 min 	 loss= 0.019424166601527373
epoch= 515 	 time= 3767.5864800691606 min 	 loss= 0.015792218739853443
epoch= 516 	 time= 3774.980271391074 min 	 loss= 0.013696790675013759
epoch= 517 	 time= 3782.382977104187 min 	 loss= 0.1502277834815587
epoch= 518 	 time= 3789.7754208644233 min 	 loss= 0.07634615959445497
epoch= 519 	 time= 3797.166625726223 min 	 loss= 0.0337966317645017
epoch= 520 	 time= 3804.565574280421 min 	 loss= 0.04527559220703552
epoch= 521 	 time= 3811.9635948816936 min 	 loss= 0.044968226271302036
epoch= 522 	 time= 3819.3526327689488 min 	 loss= 0.11167149304096793
epoch= 523 	 time= 3826.7501006523767 min 	 loss= 0.05530976761596376
epoch= 524 	 time= 3834.136885515849 min 	 loss= 0.031060940479186352
epoch= 525 	 time= 3841.5257418870924 min 	 loss= 0.06620099451788657
epoch= 526 	 time= 3848.919307255745 min 	 loss= 0.07015787656844293
epoch= 527 	 time= 3856.295848274231 min 	 loss= 0.11986789944647722
epoch= 528 	 time= 3863.6916089256606 min 	 loss= 0.07429055537420826
epoch= 529 	 time= 3871.084295372168 min 	 loss= 0.03866649478138932
epoch= 530 	 time= 3878.4694315393767 min 	 loss= 0.02332064635363305
epoch= 531 	 time= 3885.8680944482485 min 	 loss= 0.017974071723696066
epoch= 532 	 time= 3893.25472839276 min 	 loss= 0.016053467195738035
epoch= 533 	 time= 3900.641775973638 min 	 loss= 0.10790881896545408
epoch= 534 	 time= 3908.0386767029763 min 	 loss= 0.12615513053219096
epoch= 535 	 time= 3915.4309464494386 min 	 loss= 0.1773548088775362
epoch= 536 	 time= 3922.8198328693707 min 	 loss= 0.07350940356574331
epoch= 537 	 time= 3930.2169049898785 min 	 loss= 0.04609800016061689
epoch= 538 	 time= 3937.6035776376725 min 	 loss= 0.025408449194916156
epoch= 539 	 time= 3944.9958130518594 min 	 loss= 0.021341795928676605
epoch= 540 	 time= 3952.397354559104 min 	 loss= 0.01867768890582132
epoch= 541 	 time= 3959.791586856047 min 	 loss= 0.027674035149133983
epoch= 542 	 time= 3967.189598206679 min 	 loss= 0.08969902531346165
epoch= 543 	 time= 3974.5771816690763 min 	 loss= 0.11520892629746055
epoch= 544 	 time= 3981.9673560023307 min 	 loss= 0.06329496453382792
epoch= 545 	 time= 3989.367423951626 min 	 loss= 0.05702522767967876
epoch= 546 	 time= 3996.76020608743 min 	 loss= 0.05017885124218689
epoch= 547 	 time= 4004.1520673195523 min 	 loss= 0.026541434147608622
epoch= 548 	 time= 4011.553601916631 min 	 loss= 0.020260057372383237
epoch= 549 	 time= 4018.9554205179215 min 	 loss= 0.026240990703630483
epoch= 550 	 time= 4026.3462289094923 min 	 loss= 0.35956018388165056
epoch= 551 	 time= 4033.762358868122 min 	 loss= 0.08897977016118327
epoch= 552 	 time= 4041.1822655876476 min 	 loss= 0.03896112670776237
epoch= 553 	 time= 4048.6062135577204 min 	 loss= 0.02656506904805693
epoch= 554 	 time= 4056.027395808697 min 	 loss= 0.02249865849212669
epoch= 555 	 time= 4063.4424306869505 min 	 loss= 0.017890165800599787
epoch= 556 	 time= 4070.861694208781 min 	 loss= 0.014065937191925046
epoch= 557 	 time= 4078.263282128175 min 	 loss= 0.012409193576284892
epoch= 558 	 time= 4085.6665216008823 min 	 loss= 0.2041271943613284
epoch= 559 	 time= 4093.0607852578164 min 	 loss= 0.12289810416169612
epoch= 560 	 time= 4100.460046648979 min 	 loss= 0.04761605363510942
epoch= 561 	 time= 4107.862631769975 min 	 loss= 0.029576873181744526
epoch= 562 	 time= 4115.258904321989 min 	 loss= 0.01901019932550932
epoch= 563 	 time= 4122.67348348697 min 	 loss= 0.01594722271653485
epoch= 564 	 time= 4130.073892462254 min 	 loss= 0.01297736351317188
epoch= 565 	 time= 4137.474096564451 min 	 loss= 0.011496875006512048
