cuda
3300
825
3303618
Slice group ID:  5
epoch= 0 	 time= 3.503567389647166 min 	 loss= 1.4660963278105765
epoch= 379 	 time= 641.2371262073517 min 	 loss= 1.0500508692770294
epoch= 380 	 time= 642.5497523427009 min 	 loss= 1.0499949953050325
epoch= 381 	 time= 643.768861079216 min 	 loss= 1.0499222045956236
epoch= 382 	 time= 644.9614146908124 min 	 loss= 1.0500326789509167
epoch= 383 	 time= 646.270734043916 min 	 loss= 1.050046394738284
epoch= 384 	 time= 647.5841157793999 min 	 loss= 1.0499695750438807
epoch= 385 	 time= 648.894761578242 min 	 loss= 1.0499804558898462
epoch= 386 	 time= 650.2031215349833 min 	 loss= 1.0500815577218028
epoch= 387 	 time= 651.4973901867867 min 	 loss= 1.050012543851679
epoch= 388 	 time= 652.8091562708219 min 	 loss= 1.050013691223029
epoch= 389 	 time= 654.1194028814633 min 	 loss= 1.0499712014920783
epoch= 390 	 time= 655.4437666416168 min 	 loss= 1.0499918361143632
epoch= 391 	 time= 656.7708671569824 min 	 loss= 1.0499599918452176
epoch= 392 	 time= 658.0678017775218 min 	 loss= 1.0500078731594664
epoch= 393 	 time= 659.3880862236023 min 	 loss= 1.0499948768904714
epoch= 394 	 time= 660.7064568916957 min 	 loss= 1.0500145110939487
epoch= 395 	 time= 662.0170594612757 min 	 loss= 1.0499172179626697
epoch= 396 	 time= 663.329873808225 min 	 loss= 1.0500066372120018
epoch= 397 	 time= 664.6505715171496 min 	 loss= 1.0499777070681253
epoch= 398 	 time= 665.9609052141508 min 	 loss= 1.0500358393698028
epoch= 399 	 time= 667.2645207643509 min 	 loss= 1.0499718446442574
epoch= 400 	 time= 668.4113049944242 min 	 loss= 1.050028243859609
epoch= 401 	 time= 669.6332733670871 min 	 loss= 1.0499718869816173
epoch= 402 	 time= 670.9483669082324 min 	 loss= 1.050012397260377
epoch= 403 	 time= 672.2578231811524 min 	 loss= 1.050050313833988
epoch= 404 	 time= 673.5868657986323 min 	 loss= 1.049967873168714
epoch= 405 	 time= 674.9041077256203 min 	 loss= 1.050017815358711
epoch= 406 	 time= 676.2199776728947 min 	 loss= 1.0499540136077188
epoch= 407 	 time= 677.5330052018165 min 	 loss= 1.0500395638292486
epoch= 408 	 time= 678.8465826710066 min 	 loss= 1.0500087208458873
epoch= 409 	 time= 680.1566871722539 min 	 loss= 1.0500115790511622
epoch= 410 	 time= 681.4896421670913 min 	 loss= 1.0500542172518643
epoch= 411 	 time= 682.8171521306037 min 	 loss= 1.0500060203581145
epoch= 412 	 time= 684.1327479640643 min 	 loss= 1.0499656654849197
epoch= 413 	 time= 685.4452775756519 min 	 loss= 1.0499911643519546
epoch= 414 	 time= 686.7534085909525 min 	 loss= 1.0500599299777638
epoch= 415 	 time= 688.065382262071 min 	 loss= 1.0499232804413998
epoch= 416 	 time= 689.3849942445755 min 	 loss= 1.0501070162021753
epoch= 417 	 time= 690.6929062684377 min 	 loss= 1.0500047413508098
epoch= 418 	 time= 692.0024747769038 min 	 loss= 1.0499569389314363
epoch= 419 	 time= 693.1937751849492 min 	 loss= 1.049959798220432
epoch= 420 	 time= 694.4369700392087 min 	 loss= 1.0500349463838519
epoch= 421 	 time= 695.7217269500096 min 	 loss= 1.0499897612947406
epoch= 422 	 time= 697.0087053656578 min 	 loss= 1.0499827999057192
epoch= 423 	 time= 698.2916971286138 min 	 loss= 1.0500149075912706
epoch= 424 	 time= 699.5156467477481 min 	 loss= 1.0499981077512106
epoch= 425 	 time= 700.8095984180768 min 	 loss= 1.0500387801546038
epoch= 426 	 time= 702.0883700410525 min 	 loss= 1.0499659752123283
epoch= 427 	 time= 703.3785220503808 min 	 loss= 1.0499424134601245
epoch= 428 	 time= 704.6750423947971 min 	 loss= 1.049992168527661
epoch= 429 	 time= 705.9711511651675 min 	 loss= 1.0500038223555594
epoch= 430 	 time= 707.2671104431153 min 	 loss= 1.049986037124287
epoch= 431 	 time= 708.583298877875 min 	 loss= 1.0499981104966365
epoch= 432 	 time= 709.8755663077037 min 	 loss= 1.0499661804690505
epoch= 433 	 time= 711.1269135038058 min 	 loss= 1.0500189323858782
epoch= 434 	 time= 712.4151433348655 min 	 loss= 1.050008242780512
epoch= 435 	 time= 713.706363662084 min 	 loss= 1.0500407007246306
epoch= 436 	 time= 714.9975848674774 min 	 loss= 1.050038827982816
epoch= 437 	 time= 716.2830378929774 min 	 loss= 1.049978057760181
epoch= 438 	 time= 717.577409585317 min 	 loss= 1.0498812874880703
epoch= 439 	 time= 718.8872676730156 min 	 loss= 1.0500092947121822
epoch= 440 	 time= 720.2067448337873 min 	 loss= 1.0500384141459609
epoch= 441 	 time= 721.5112814863522 min 	 loss= 1.0499666904680656
epoch= 442 	 time= 722.8129352490107 min 	 loss= 1.0500012919397066
epoch= 443 	 time= 724.1133063515027 min 	 loss= 1.049987009005113
epoch= 444 	 time= 725.4257830540339 min 	 loss= 1.0500664168415648
epoch= 445 	 time= 726.7466016968091 min 	 loss= 1.0499631999478196
epoch= 446 	 time= 728.0645422379176 min 	 loss= 1.0499778694817514
epoch= 447 	 time= 729.3892138083776 min 	 loss= 1.049979181506417
epoch= 448 	 time= 730.6936337471009 min 	 loss= 1.0500238925037961
epoch= 449 	 time= 732.0105054457982 min 	 loss= 1.0500065572334059
epoch= 450 	 time= 733.309591849645 min 	 loss= 1.0499905002478398
epoch= 451 	 time= 734.6307283878326 min 	 loss= 1.050062111941251
epoch= 452 	 time= 735.951885286967 min 	 loss= 1.0500768571188956
epoch= 453 	 time= 737.2649746934572 min 	 loss= 1.0499814107923797
epoch= 454 	 time= 738.5819393674533 min 	 loss= 1.0499877723780546
epoch= 455 	 time= 739.8912187894185 min 	 loss= 1.050026180382931
epoch= 456 	 time= 741.2057457605998 min 	 loss= 1.0499647697535428
epoch= 457 	 time= 742.410952270031 min 	 loss= 1.0499589160716896
epoch= 458 	 time= 743.6206759929657 min 	 loss= 1.0500208960157453
epoch= 459 	 time= 744.9344290773074 min 	 loss= 1.0500039458997321
epoch= 460 	 time= 746.2480207681656 min 	 loss= 1.0499562644236016
epoch= 461 	 time= 747.5684762040775 min 	 loss= 1.050000914515871
epoch= 462 	 time= 748.8842771410942 min 	 loss= 1.050022784652132
epoch= 463 	 time= 750.1988625645638 min 	 loss= 1.0500074524590464
epoch= 464 	 time= 751.5124224026998 min 	 loss= 1.050050581440781
epoch= 465 	 time= 752.8271184206009 min 	 loss= 1.0500203268455737
epoch= 466 	 time= 754.1387677510579 min 	 loss= 1.0500419967824763
epoch= 467 	 time= 755.4590559760729 min 	 loss= 1.0500126017223705
epoch= 468 	 time= 756.7730475862821 min 	 loss= 1.049959803205548
epoch= 469 	 time= 758.0976581335068 min 	 loss= 1.05002760887146
epoch= 470 	 time= 759.4135738809904 min 	 loss= 1.0500381734876922
epoch= 471 	 time= 760.7376575231552 min 	 loss= 1.0500245946826356
epoch= 472 	 time= 762.0502774477005 min 	 loss= 1.049956718863863
epoch= 473 	 time= 763.3721024433772 min 	 loss= 1.0499970213572185
epoch= 474 	 time= 764.6875146587689 min 	 loss= 1.050032667535724
epoch= 475 	 time= 766.0146190683047 min 	 loss= 1.050044352719278
epoch= 476 	 time= 767.2095415512721 min 	 loss= 1.0499831500197903
epoch= 477 	 time= 768.441548315684 min 	 loss= 1.0500146628148628
epoch= 478 	 time= 769.7572565635045 min 	 loss= 1.0500214087601865
epoch= 479 	 time= 771.0715855002403 min 	 loss= 1.049985044002533
epoch= 480 	 time= 772.3965508460999 min 	 loss= 1.0500019135619654
epoch= 481 	 time= 773.7124887426694 min 	 loss= 1.0500129929455844
epoch= 482 	 time= 775.0219100753467 min 	 loss= 1.0500616677602133
epoch= 483 	 time= 776.3450453281403 min 	 loss= 1.0499833490631798
epoch= 484 	 time= 777.6657454490662 min 	 loss= 1.050072699171124
epoch= 485 	 time= 778.97530006965 min 	 loss= 1.0500894369501057
epoch= 486 	 time= 780.2940739115079 min 	 loss= 1.049958497249719
epoch= 487 	 time= 781.6093988537789 min 	 loss= 1.04998041268551
epoch= 488 	 time= 782.9239064772923 min 	 loss= 1.0499320169651147
epoch= 489 	 time= 784.2437691092491 min 	 loss= 1.0499847013300116
epoch= 490 	 time= 785.562971731027 min 	 loss= 1.0500813497196544
epoch= 491 	 time= 786.8793636719386 min 	 loss= 1.0500447935769053
epoch= 492 	 time= 788.1966194470723 min 	 loss= 1.05004293644067
epoch= 493 	 time= 789.5148433685303 min 	 loss= 1.0500053785064003
epoch= 494 	 time= 790.8169697006543 min 	 loss= 1.049980989224983
epoch= 495 	 time= 791.9864158233007 min 	 loss= 1.049975032228412
epoch= 496 	 time= 793.2276408155759 min 	 loss= 1.0500160296758017
epoch= 497 	 time= 794.5400433103243 min 	 loss= 1.0499862803834856
epoch= 498 	 time= 795.8473708669345 min 	 loss= 1.0499787860205678
epoch= 499 	 time= 797.1673793752988 min 	 loss= 1.0500046144832265
epoch= 500 	 time= 798.483199497064 min 	 loss= 1.0500155832550742
epoch= 501 	 time= 799.8000285108884 min 	 loss= 1.0500007489955787
epoch= 502 	 time= 801.1138423879942 min 	 loss= 1.0500485955585133
epoch= 503 	 time= 802.431278737386 min 	 loss= 1.0499721344312032
epoch= 504 	 time= 803.743814643224 min 	 loss= 1.0499847722776008
epoch= 505 	 time= 805.0598523219427 min 	 loss= 1.0500333669691375
epoch= 506 	 time= 806.3779813210169 min 	 loss= 1.049985038511681
epoch= 507 	 time= 807.693863316377 min 	 loss= 1.0500115922725561
epoch= 508 	 time= 809.0128426472346 min 	 loss= 1.0500007107041098
epoch= 509 	 time= 810.3353112737337 min 	 loss= 1.050009405034961
epoch= 510 	 time= 811.6487589200337 min 	 loss= 1.0499623673612422
epoch= 511 	 time= 812.9863868673642 min 	 loss= 1.0500358536026695
epoch= 512 	 time= 814.3013780196508 min 	 loss= 1.050078123916279
epoch= 513 	 time= 815.5722020228703 min 	 loss= 1.0500072423617046
epoch= 514 	 time= 816.7405894001325 min 	 loss= 1.0500966303998773
epoch= 515 	 time= 818.0272641658783 min 	 loss= 1.0500207698706425
epoch= 516 	 time= 819.3433270812035 min 	 loss= 1.049996810465148
epoch= 517 	 time= 820.6627611835797 min 	 loss= 1.050091318506183
epoch= 518 	 time= 821.9762778520584 min 	 loss= 1.0499909312797315
epoch= 519 	 time= 823.2925100167593 min 	 loss= 1.0499876632112446
epoch= 520 	 time= 824.6078066945076 min 	 loss= 1.050007613066471
epoch= 521 	 time= 825.9195353269577 min 	 loss= 1.0500798700795029
epoch= 522 	 time= 827.2326772610346 min 	 loss= 1.0499708338217302
epoch= 523 	 time= 828.5565368731817 min 	 loss= 1.0500106151898703
epoch= 524 	 time= 829.8701924562454 min 	 loss= 1.0499901528069466
epoch= 525 	 time= 831.1820999145508 min 	 loss= 1.0500537301554824
epoch= 526 	 time= 832.5020669658978 min 	 loss= 1.0499429368250297
epoch= 527 	 time= 833.8113098343214 min 	 loss= 1.0499467197331516
epoch= 528 	 time= 835.1225245436033 min 	 loss= 1.050006990143747
epoch= 529 	 time= 836.440008922418 min 	 loss= 1.0500237505363696
epoch= 530 	 time= 837.7548652847607 min 	 loss= 1.0500301163124315
epoch= 531 	 time= 839.0733518918355 min 	 loss= 1.0499963386853537
epoch= 532 	 time= 840.326852842172 min 	 loss= 1.0500454714803984
epoch= 533 	 time= 841.5081069787343 min 	 loss= 1.0499942323655793
epoch= 534 	 time= 842.8141882777214 min 	 loss= 1.0499518304160147
epoch= 535 	 time= 844.1295174757639 min 	 loss= 1.049993454543027
epoch= 536 	 time= 845.4466094613075 min 	 loss= 1.0500068480318243
epoch= 537 	 time= 846.7597682396571 min 	 loss= 1.0500358992634398
epoch= 538 	 time= 848.0721551974615 min 	 loss= 1.0499791043454951
epoch= 539 	 time= 849.3905975699424 min 	 loss= 1.050036252267433
epoch= 540 	 time= 850.7035641670227 min 	 loss= 1.049979033759146
epoch= 541 	 time= 852.0284524639447 min 	 loss= 1.05003806699406
epoch= 542 	 time= 853.343137896061 min 	 loss= 1.0500480471235334
epoch= 543 	 time= 854.6500753442447 min 	 loss= 1.0500208458033475
epoch= 544 	 time= 855.9589110294978 min 	 loss= 1.0501077737230242
epoch= 545 	 time= 857.2733656644821 min 	 loss= 1.0500217778032477
epoch= 546 	 time= 858.5905610839526 min 	 loss= 1.0500478214206117
epoch= 547 	 time= 859.9058717211087 min 	 loss= 1.0500556253664421
epoch= 548 	 time= 861.2302829821905 min 	 loss= 1.0501345335353505
epoch= 549 	 time= 862.5449773112933 min 	 loss= 1.050114708813754
epoch= 550 	 time= 863.8629882097244 min 	 loss= 1.0500426184769833
epoch= 551 	 time= 865.081893448035 min 	 loss= 1.0500654902602686
epoch= 552 	 time= 866.277315680186 min 	 loss= 1.0499834792541736
epoch= 553 	 time= 867.5932666460673 min 	 loss= 1.0499960070667844
epoch= 554 	 time= 868.9087988177936 min 	 loss= 1.049995797547427
epoch= 555 	 time= 870.227939637502 min 	 loss= 1.0499843590187303
epoch= 556 	 time= 871.5517978231112 min 	 loss= 1.0499707157684095
epoch= 557 	 time= 872.8720393776894 min 	 loss= 1.049962745363062
epoch= 558 	 time= 874.1922034025192 min 	 loss= 1.049973452091217
epoch= 559 	 time= 875.5138778130214 min 	 loss= 1.050060169913552
epoch= 560 	 time= 876.8329238931339 min 	 loss= 1.0500556825869012
epoch= 561 	 time= 878.1538264314333 min 	 loss= 1.0499692806330594
epoch= 562 	 time= 879.4757434328397 min 	 loss= 1.0500230807246584
epoch= 563 	 time= 880.7923498948415 min 	 loss= 1.049961744221774
epoch= 564 	 time= 882.1094067931175 min 	 loss= 1.0500531720392632
epoch= 565 	 time= 883.4282957990964 min 	 loss= 1.0499912988778317
epoch= 566 	 time= 884.7469085733096 min 	 loss= 1.0500032099810515
epoch= 567 	 time= 886.0747675538063 min 	 loss= 1.0500111582062461
epoch= 568 	 time= 887.3980289101601 min 	 loss= 1.0500136226596255
epoch= 569 	 time= 888.7277867396673 min 	 loss= 1.04995502168482
epoch= 570 	 time= 889.8943176110586 min 	 loss= 1.0500124787561822
epoch= 571 	 time= 891.1379309773445 min 	 loss= 1.0500459942673193
epoch= 572 	 time= 892.4538345456124 min 	 loss= 1.0500104185306665
epoch= 573 	 time= 893.7703419287999 min 	 loss= 1.0499912936037237
epoch= 574 	 time= 895.0841005484264 min 	 loss= 1.0500186301722672
epoch= 575 	 time= 896.3983321229617 min 	 loss= 1.050044219421618
epoch= 576 	 time= 897.7124493837357 min 	 loss= 1.050018326369199
epoch= 577 	 time= 899.0210674643516 min 	 loss= 1.0499426799109488
epoch= 578 	 time= 900.339481472969 min 	 loss= 1.0500117646564138
epoch= 579 	 time= 901.6555077711741 min 	 loss= 1.0500000881426261
epoch= 580 	 time= 902.971977563699 min 	 loss= 1.049999197179621
epoch= 581 	 time= 904.2900301655134 min 	 loss= 1.049966246431524
epoch= 582 	 time= 905.6076766967774 min 	 loss= 1.0499695589325644
epoch= 583 	 time= 906.9275714238485 min 	 loss= 1.050009962573196
epoch= 584 	 time= 908.2452964266141 min 	 loss= 1.0500052410183531
epoch= 585 	 time= 909.5628807663918 min 	 loss= 1.0500568061886413
epoch= 586 	 time= 910.8790928999583 min 	 loss= 1.0500246587666597
epoch= 587 	 time= 912.1958756685257 min 	 loss= 1.0500180037093885
epoch= 588 	 time= 913.4721952954928 min 	 loss= 1.0500279636094065
epoch= 589 	 time= 914.6530672311783 min 	 loss= 1.0499975397370078
epoch= 590 	 time= 915.916825135549 min 	 loss= 1.049995187773849
epoch= 591 	 time= 917.2342723647754 min 	 loss= 1.0499682859940962
epoch= 592 	 time= 918.5495887438457 min 	 loss= 1.0500183827949292
epoch= 593 	 time= 919.8724208434422 min 	 loss= 1.050001745151751
epoch= 594 	 time= 921.1886334061622 min 	 loss= 1.0499524956038504
epoch= 595 	 time= 922.5039161602656 min 	 loss= 1.0500219576286547
epoch= 596 	 time= 923.8183626174927 min 	 loss= 1.050019963799101
epoch= 597 	 time= 925.1430524587631 min 	 loss= 1.0500801903551276
epoch= 598 	 time= 926.4643849690755 min 	 loss= 1.0499838705496354
epoch= 599 	 time= 927.7909514427186 min 	 loss= 1.0500092109044392
epoch= 600 	 time= 929.106428762277 min 	 loss= 1.0499921264792933
epoch= 601 	 time= 930.4243348399798 min 	 loss= 1.0500140324505893
epoch= 602 	 time= 931.7386184414228 min 	 loss= 1.0500079798698425
epoch= 603 	 time= 933.0551262259484 min 	 loss= 1.0500059640768802
epoch= 604 	 time= 934.3717530608177 min 	 loss= 1.0499725940733244
epoch= 605 	 time= 935.6888083815575 min 	 loss= 1.0500791270082648
epoch= 606 	 time= 937.0043044686317 min 	 loss= 1.049951427488616
epoch= 607 	 time= 938.2642219344775 min 	 loss= 1.0500485164468938
epoch= 608 	 time= 939.440889843305 min 	 loss= 1.049979904203704
epoch= 609 	 time= 940.7478626887004 min 	 loss= 1.0500161183964123
epoch= 610 	 time= 942.063848400116 min 	 loss= 1.0499113348036102
epoch= 611 	 time= 943.3822836915652 min 	 loss= 1.0500220011942314
epoch= 612 	 time= 944.7021976073582 min 	 loss= 1.0499677886384906
epoch= 613 	 time= 946.0167641401291 min 	 loss= 1.0500256410512057
epoch= 614 	 time= 947.3356725176176 min 	 loss= 1.0500267625577522
epoch= 615 	 time= 948.6534986416499 min 	 loss= 1.0500383163943434
epoch= 616 	 time= 949.9738910675048 min 	 loss= 1.0500077894962194
epoch= 617 	 time= 951.2947347482045 min 	 loss= 1.049991730704452
epoch= 618 	 time= 952.6112883726756 min 	 loss= 1.0500375213045063
epoch= 619 	 time= 953.9295433441798 min 	 loss= 1.0500147598439997
epoch= 620 	 time= 955.2588059067726 min 	 loss= 1.0500543068394517
epoch= 621 	 time= 956.5815268794696 min 	 loss= 1.0499927141449668
epoch= 622 	 time= 957.9023627638817 min 	 loss= 1.0499679998918012
epoch= 623 	 time= 959.2223239620527 min 	 loss= 1.0500073337554932
epoch= 624 	 time= 960.541949780782 min 	 loss= 1.0499460786761659
epoch= 625 	 time= 961.8617386420568 min 	 loss= 1.0499812270655777
epoch= 626 	 time= 963.0969909588496 min 	 loss= 1.0499815371542265
epoch= 627 	 time= 964.2927561283111 min 	 loss= 1.0500226458636197
epoch= 628 	 time= 965.588243941466 min 	 loss= 1.0500295101512562
epoch= 629 	 time= 966.8796022891999 min 	 loss= 1.0500257512294884
epoch= 630 	 time= 968.1700380722682 min 	 loss= 1.0500099494962982
epoch= 631 	 time= 969.4774955391883 min 	 loss= 1.0500434028741086
epoch= 632 	 time= 970.7853209892909 min 	 loss= 1.0500544575488928
epoch= 633 	 time= 972.0764915466309 min 	 loss= 1.0500794448274555
epoch= 634 	 time= 973.3796977241834 min 	 loss= 1.0499850000034678
epoch= 635 	 time= 974.6399038672447 min 	 loss= 1.0499144701524215
epoch= 636 	 time= 975.8599176804224 min 	 loss= 1.050035345843344
epoch= 637 	 time= 977.0795869668325 min 	 loss= 1.0500042365536546
epoch= 638 	 time= 978.3011735558509 min 	 loss= 1.0499781962597008
epoch= 639 	 time= 979.5163263956706 min 	 loss= 1.050000657457294
epoch= 640 	 time= 980.7235058585803 min 	 loss= 1.0500726222991943
epoch= 641 	 time= 981.9367671449979 min 	 loss= 1.0500453423731255
epoch= 642 	 time= 983.1404844125112 min 	 loss= 1.0500352494644396
epoch= 643 	 time= 984.3525511741639 min 	 loss= 1.0500218519297513
epoch= 644 	 time= 985.564596291383 min 	 loss= 1.049916211908514
epoch= 645 	 time= 986.7774130384128 min 	 loss= 1.0500233793258666
epoch= 646 	 time= 987.9894076903661 min 	 loss= 1.050012493350289
epoch= 647 	 time= 989.2050087491672 min 	 loss= 1.0499812777837116
epoch= 648 	 time= 990.4178359905878 min 	 loss= 1.0499827234672778
epoch= 649 	 time= 991.6218158602715 min 	 loss= 1.0500066726857966
epoch= 650 	 time= 992.8197402278582 min 	 loss= 1.0500321128874115
epoch= 651 	 time= 994.0084541956584 min 	 loss= 1.0499478486812477
epoch= 652 	 time= 995.2002871910731 min 	 loss= 1.0500065692265828
epoch= 653 	 time= 996.388649837176 min 	 loss= 1.050012838045756
epoch= 654 	 time= 997.5882176876069 min 	 loss= 1.0500615324396076
epoch= 655 	 time= 998.7813642501831 min 	 loss= 1.050039609706763
epoch= 656 	 time= 999.9632132093112 min 	 loss= 1.0499688894098456
epoch= 657 	 time= 1001.1541560053826 min 	 loss= 1.0500350841608914
epoch= 658 	 time= 1002.3422419985135 min 	 loss= 1.0499345895738312
epoch= 659 	 time= 1003.5268860260645 min 	 loss= 1.0499505725773899
epoch= 660 	 time= 1004.7163787325223 min 	 loss= 1.0499703707117023
epoch= 661 	 time= 1005.8953339020411 min 	 loss= 1.049986014510646
epoch= 662 	 time= 1007.0847771485646 min 	 loss= 1.0500104474298881
epoch= 663 	 time= 1008.2752447287241 min 	 loss= 1.050014174490264
epoch= 664 	 time= 1009.4695482770602 min 	 loss= 1.0499963409972914
epoch= 665 	 time= 1010.6686964909236 min 	 loss= 1.0499760668927973
epoch= 666 	 time= 1011.8614180604617 min 	 loss= 1.050061363884897
epoch= 667 	 time= 1013.0549957712491 min 	 loss= 1.050009507121462
epoch= 668 	 time= 1014.2458664059639 min 	 loss= 1.0500118496201256
epoch= 669 	 time= 1015.4450816194217 min 	 loss= 1.0500292853153113
epoch= 670 	 time= 1016.8808866341909 min 	 loss= 1.0499924534017389
epoch= 671 	 time= 1018.2351921637853 min 	 loss= 1.0500009114092046
epoch= 672 	 time= 1019.4252005696296 min 	 loss= 1.0500260668089896
epoch= 673 	 time= 1020.6233335375786 min 	 loss= 1.049921053756367
epoch= 674 	 time= 1021.8028692324956 min 	 loss= 1.049940844521378
epoch= 675 	 time= 1022.9855150222778 min 	 loss= 1.0500950679634558
epoch= 676 	 time= 1024.171654164791 min 	 loss= 1.0500315237767768
epoch= 677 	 time= 1025.3611886898677 min 	 loss= 1.0500389868562872
epoch= 678 	 time= 1026.5492003679276 min 	 loss= 1.0500215167710276
epoch= 679 	 time= 1027.7369452993075 min 	 loss= 1.0499822997324395
epoch= 680 	 time= 1028.932146600882 min 	 loss= 1.0500044853037054
epoch= 681 	 time= 1030.1157632311185 min 	 loss= 1.049969248265931
epoch= 682 	 time= 1031.3044132590294 min 	 loss= 1.0500673747785163
epoch= 683 	 time= 1032.4924630006155 min 	 loss= 1.0499923985654658
epoch= 684 	 time= 1033.6753337860107 min 	 loss= 1.0499447185342963
epoch= 685 	 time= 1034.8712290883063 min 	 loss= 1.0500484108924866
epoch= 686 	 time= 1036.0612675388654 min 	 loss= 1.050018752560471
epoch= 687 	 time= 1037.253172425429 min 	 loss= 1.049978011593674
epoch= 688 	 time= 1038.439037712415 min 	 loss= 1.0500197509563332
epoch= 689 	 time= 1039.629481812318 min 	 loss= 1.0500013793598522
epoch= 690 	 time= 1040.8567179361978 min 	 loss= 1.0500240508715313
epoch= 691 	 time= 1042.2780044436454 min 	 loss= 1.0500399175557222
epoch= 692 	 time= 1043.6337955554327 min 	 loss= 1.0500671094114131
epoch= 693 	 time= 1044.8184867580733 min 	 loss= 1.050023614059795
epoch= 694 	 time= 1046.0059727986654 min 	 loss= 1.050023829575741
epoch= 695 	 time= 1047.1961368719737 min 	 loss= 1.050064966028387
epoch= 696 	 time= 1048.395322751999 min 	 loss= 1.0500521932226239
epoch= 697 	 time= 1049.5800698836645 min 	 loss= 1.050046943028768
epoch= 698 	 time= 1050.767665787538 min 	 loss= 1.0500605589693244
epoch= 699 	 time= 1051.9619276603064 min 	 loss= 1.05004868442362
epoch= 700 	 time= 1053.146449168523 min 	 loss= 1.050003371816693
epoch= 701 	 time= 1054.3430337627728 min 	 loss= 1.050066610394102
epoch= 702 	 time= 1055.525361573696 min 	 loss= 1.0499857995726845
epoch= 703 	 time= 1056.7135297377904 min 	 loss= 1.0499503444180345
epoch= 704 	 time= 1057.9046244502067 min 	 loss= 1.0499951351772656
epoch= 705 	 time= 1059.0994209448497 min 	 loss= 1.050051901701725
epoch= 706 	 time= 1060.2901003162067 min 	 loss= 1.0499936030127786
epoch= 707 	 time= 1061.4696541190146 min 	 loss= 1.050035447135116
epoch= 708 	 time= 1062.657241054376 min 	 loss= 1.0499867374969252
epoch= 709 	 time= 1063.8557591557503 min 	 loss= 1.0500035940517078
epoch= 710 	 time= 1065.0522858699162 min 	 loss= 1.0500343262065541
epoch= 711 	 time= 1066.2758967638015 min 	 loss= 1.0500215815775322
epoch= 712 	 time= 1067.7065496722857 min 	 loss= 1.0499319663192286
epoch= 713 	 time= 1069.0398438135783 min 	 loss= 1.0499603618997515
epoch= 714 	 time= 1070.2388346711793 min 	 loss= 1.0499882700226524
epoch= 715 	 time= 1071.4320209503173 min 	 loss= 1.0499965540568035
epoch= 716 	 time= 1072.6224589506785 min 	 loss= 1.049917512806979
epoch= 717 	 time= 1073.8095170776048 min 	 loss= 1.0499810879158251
epoch= 718 	 time= 1075.0062893629074 min 	 loss= 1.0499981819499622
epoch= 719 	 time= 1076.1969512661299 min 	 loss= 1.0500490537556735
Finish Training
