cuda
3300
The slice id is: 5
825
13177026
epoch= 0 	 time= 7.580846949418386 min 	 loss= 4.314764916391083
epoch= 377 	 time= 2845.2159441630047 min 	 loss= 2.345501859170018
epoch= 378 	 time= 2852.7157483736673 min 	 loss= 2.348391336798668
epoch= 379 	 time= 2860.2241237163544 min 	 loss= 2.342695696010734
epoch= 380 	 time= 2867.7358417312303 min 	 loss= 2.3510082949833437
epoch= 381 	 time= 2875.250330432256 min 	 loss= 2.33384353186145
epoch= 382 	 time= 2882.7588008403777 min 	 loss= 2.424529941822543
epoch= 383 	 time= 2890.262534070015 min 	 loss= 2.3832190173864363
epoch= 384 	 time= 2897.771566013495 min 	 loss= 2.33728313832572
epoch= 385 	 time= 2905.274986787637 min 	 loss= 2.323909243814873
epoch= 386 	 time= 2912.784687789281 min 	 loss= 2.3198229841571867
epoch= 387 	 time= 2920.2908625364303 min 	 loss= 2.3698343294497692
epoch= 388 	 time= 2927.789550248782 min 	 loss= 2.3417683934623543
epoch= 389 	 time= 2935.2978490551313 min 	 loss= 2.3264641696214676
epoch= 390 	 time= 2942.808066733678 min 	 loss= 2.3279247959635474
epoch= 391 	 time= 2950.3193690339726 min 	 loss= 2.321719872283213
epoch= 392 	 time= 2957.826884710789 min 	 loss= 2.3343723474849356
epoch= 393 	 time= 2965.3410563429197 min 	 loss= 2.342634753620986
epoch= 394 	 time= 2972.850547071298 min 	 loss= 2.34113847858978
epoch= 395 	 time= 2980.3552836894987 min 	 loss= 2.314473847819097
epoch= 396 	 time= 2987.8592241366705 min 	 loss= 2.32314248641332
epoch= 397 	 time= 2995.365662356218 min 	 loss= 2.3228235939777258
epoch= 398 	 time= 3002.875423113505 min 	 loss= 2.321241042054061
epoch= 399 	 time= 3010.3811604380608 min 	 loss= 2.3180864590225796
epoch= 400 	 time= 3017.869598817825 min 	 loss= 2.3040485762285465
epoch= 401 	 time= 3025.3810524781543 min 	 loss= 2.301576031428395
epoch= 402 	 time= 3032.8916209101676 min 	 loss= 2.3073628320838466
epoch= 403 	 time= 3040.408393828074 min 	 loss= 2.294075810511907
epoch= 404 	 time= 3047.9124573429426 min 	 loss= 2.2882103795896875
epoch= 405 	 time= 3055.4249936938286 min 	 loss= 2.2861619745601307
epoch= 406 	 time= 3062.9312081019084 min 	 loss= 2.2886933210221203
epoch= 407 	 time= 3070.4380407730737 min 	 loss= 2.281917734958909
epoch= 408 	 time= 3077.9343373497327 min 	 loss= 2.2845269059593027
epoch= 409 	 time= 3085.431690812111 min 	 loss= 2.2852635816010562
epoch= 410 	 time= 3092.92443267107 min 	 loss= 2.284695522153016
epoch= 411 	 time= 3100.4279202540715 min 	 loss= 2.2787377509203823
epoch= 412 	 time= 3107.9259159286817 min 	 loss= 2.275920735218308
epoch= 413 	 time= 3115.421015437444 min 	 loss= 2.27800368030866
epoch= 414 	 time= 3122.926107561588 min 	 loss= 2.2789036631042308
epoch= 415 	 time= 3130.4262739698092 min 	 loss= 2.2710839570110495
epoch= 416 	 time= 3137.9303389708202 min 	 loss= 2.271977387359648
epoch= 417 	 time= 3145.4309152881306 min 	 loss= 2.2684884331984954
epoch= 418 	 time= 3152.9215492248536 min 	 loss= 2.277066724806121
epoch= 419 	 time= 3160.4198450962704 min 	 loss= 2.268835121609948
epoch= 420 	 time= 3167.9194534341495 min 	 loss= 2.265601710857767
epoch= 421 	 time= 3175.4146255095798 min 	 loss= 2.264836786515785
epoch= 422 	 time= 3182.902547307809 min 	 loss= 2.2712287296309617
epoch= 423 	 time= 3190.388827343782 min 	 loss= 2.275788038156249
epoch= 424 	 time= 3197.8966806372005 min 	 loss= 2.263215702103846
epoch= 425 	 time= 3205.399608826637 min 	 loss= 2.2578309095086473
epoch= 426 	 time= 3212.8966217597326 min 	 loss= 2.262183136145274
epoch= 427 	 time= 3220.394289680322 min 	 loss= 2.25950689173106
epoch= 428 	 time= 3227.8957800865173 min 	 loss= 2.2766743684898723
epoch= 429 	 time= 3235.3853405872983 min 	 loss= 2.2624659651698487
epoch= 430 	 time= 3242.8917665918666 min 	 loss= 2.2571335885560875
epoch= 431 	 time= 3250.390475900968 min 	 loss= 2.2528280156128333
epoch= 432 	 time= 3257.892909002304 min 	 loss= 2.248702951922561
epoch= 433 	 time= 3265.3893512209256 min 	 loss= 2.2534212492812764
epoch= 434 	 time= 3272.8962389032044 min 	 loss= 2.2559257250301767
epoch= 435 	 time= 3280.400549674034 min 	 loss= 2.260817348144271
epoch= 436 	 time= 3287.891469458739 min 	 loss= 2.2530309679472085
epoch= 437 	 time= 3295.3812939405443 min 	 loss= 2.254234476324284
epoch= 438 	 time= 3302.8787127614023 min 	 loss= 2.2493715357057975
epoch= 439 	 time= 3310.3661307175953 min 	 loss= 2.24722402771314
epoch= 440 	 time= 3317.8659436662992 min 	 loss= 2.2456057605779534
epoch= 441 	 time= 3325.3796477595965 min 	 loss= 2.242578847841783
epoch= 442 	 time= 3332.877291850249 min 	 loss= 2.355360764806921
epoch= 443 	 time= 3340.368840821584 min 	 loss= 2.3317020838730262
epoch= 444 	 time= 3347.8780530611675 min 	 loss= 2.2579803838332495
epoch= 445 	 time= 3355.3790485302607 min 	 loss= 2.2356683918924043
epoch= 446 	 time= 3362.8830750306447 min 	 loss= 2.2299443565354204
epoch= 447 	 time= 3370.376349055767 min 	 loss= 2.234205502885761
epoch= 448 	 time= 3377.8809349219005 min 	 loss= 2.2340823943867827
epoch= 449 	 time= 3385.385938878854 min 	 loss= 2.285150110035232
epoch= 450 	 time= 3392.886103598277 min 	 loss= 2.2384976114287523
epoch= 451 	 time= 3400.383197037379 min 	 loss= 2.2342342255874112
epoch= 452 	 time= 3407.8848911325135 min 	 loss= 2.2305052517219024
epoch= 453 	 time= 3415.383455459277 min 	 loss= 2.232344348791874
epoch= 454 	 time= 3422.8806102792423 min 	 loss= 2.2369430076353476
epoch= 455 	 time= 3430.364456129074 min 	 loss= 2.2322738206928427
epoch= 456 	 time= 3437.848798974355 min 	 loss= 2.2313327995936074
epoch= 457 	 time= 3445.3422891219457 min 	 loss= 2.2294611580624726
epoch= 458 	 time= 3452.8369705518085 min 	 loss= 2.236868167483445
epoch= 459 	 time= 3460.3347091237706 min 	 loss= 2.2277717486294835
epoch= 460 	 time= 3467.8245572606725 min 	 loss= 2.2393055692766652
epoch= 461 	 time= 3475.3226959109306 min 	 loss= 2.2252025734655785
epoch= 462 	 time= 3482.819789469242 min 	 loss= 2.2304519894448194
epoch= 463 	 time= 3490.310327100754 min 	 loss= 2.2265509552124776
epoch= 464 	 time= 3497.817464164893 min 	 loss= 2.22473184780641
epoch= 465 	 time= 3505.315421275298 min 	 loss= 2.23050839250738
epoch= 466 	 time= 3512.8113070885342 min 	 loss= 2.2245426492438174
epoch= 467 	 time= 3520.297138186296 min 	 loss= 2.250180283026262
epoch= 468 	 time= 3527.7896957437197 min 	 loss= 2.2286229358297405
epoch= 469 	 time= 3535.2806988477705 min 	 loss= 2.2195157544721256
epoch= 470 	 time= 3542.788286133607 min 	 loss= 2.2136244931365505
epoch= 471 	 time= 3550.2893798589707 min 	 loss= 2.2277074963757486
epoch= 472 	 time= 3557.781378606955 min 	 loss= 2.2151758764548735
epoch= 473 	 time= 3565.2832999746006 min 	 loss= 2.2167249861449907
epoch= 474 	 time= 3572.780379128456 min 	 loss= 2.21116771123626
epoch= 475 	 time= 3580.2747330824536 min 	 loss= 2.2158218682354147
epoch= 476 	 time= 3587.7636817415555 min 	 loss= 2.243237521413601
epoch= 477 	 time= 3595.264506737391 min 	 loss= 2.2132451701706106
epoch= 478 	 time= 3602.752647825082 min 	 loss= 2.2202420228900333
epoch= 479 	 time= 3610.2506064375243 min 	 loss= 2.214466257673321
epoch= 480 	 time= 3617.7424700260162 min 	 loss= 2.203769420800787
epoch= 481 	 time= 3625.2417677402495 min 	 loss= 2.2045965892979593
epoch= 482 	 time= 3632.729778103034 min 	 loss= 2.221731179519133
epoch= 483 	 time= 3640.232728302479 min 	 loss= 2.2638421816536876
epoch= 484 	 time= 3647.7337072730065 min 	 loss= 2.2185833736621974
epoch= 485 	 time= 3655.2322969555853 min 	 loss= 2.226140985001217
epoch= 486 	 time= 3662.727978380521 min 	 loss= 2.209558776544802
epoch= 487 	 time= 3670.2254331549007 min 	 loss= 2.202212082996513
epoch= 488 	 time= 3677.71707479159 min 	 loss= 2.208914885159695
epoch= 489 	 time= 3685.210630551974 min 	 loss= 2.2044348483555245
epoch= 490 	 time= 3692.7031100789704 min 	 loss= 2.2043014921744666
epoch= 491 	 time= 3700.190064541499 min 	 loss= 2.21035798387094
epoch= 492 	 time= 3707.6796062429744 min 	 loss= 2.2019644166484023
epoch= 493 	 time= 3715.169473572572 min 	 loss= 2.198932054711111
epoch= 494 	 time= 3722.655690606435 min 	 loss= 2.199547298514482
epoch= 495 	 time= 3730.15283254385 min 	 loss= 2.2031926811102664
epoch= 496 	 time= 3737.647742378712 min 	 loss= 2.202077276237083
epoch= 497 	 time= 3745.1336442430816 min 	 loss= 2.2003232394384615
epoch= 498 	 time= 3752.6260202844937 min 	 loss= 2.2160733350298623
epoch= 499 	 time= 3760.1163414041202 min 	 loss= 2.2372912208058615
epoch= 500 	 time= 3767.61533301274 min 	 loss= 2.1838655224171553
epoch= 501 	 time= 3775.1070237874983 min 	 loss= 2.174379866610874
epoch= 502 	 time= 3782.602870043119 min 	 loss= 2.174101419593349
epoch= 503 	 time= 3790.0870847225187 min 	 loss= 2.2021222336003277
epoch= 504 	 time= 3797.5886654814085 min 	 loss= 2.1738661029663953
epoch= 505 	 time= 3805.0797765493394 min 	 loss= 2.1649543432936524
epoch= 506 	 time= 3812.5825395385423 min 	 loss= 2.1701025334632758
epoch= 507 	 time= 3820.0749823292094 min 	 loss= 2.1684121816266666
epoch= 508 	 time= 3827.5731159289676 min 	 loss= 2.16277345086589
epoch= 509 	 time= 3835.078688899676 min 	 loss= 2.1623522449262214
epoch= 510 	 time= 3842.58498942852 min 	 loss= 2.1621292174946176
epoch= 511 	 time= 3850.0861382047337 min 	 loss= 2.1635134799372064
epoch= 512 	 time= 3857.577440035343 min 	 loss= 2.15945427506259
epoch= 513 	 time= 3865.075341375669 min 	 loss= 2.163168471473636
epoch= 514 	 time= 3872.572748525937 min 	 loss= 2.1652642555670303
epoch= 515 	 time= 3880.0674681544306 min 	 loss= 2.157590392954422
epoch= 516 	 time= 3887.564761106173 min 	 loss= 2.1578964405168186
epoch= 517 	 time= 3895.057045785586 min 	 loss= 2.1581201029907575
epoch= 518 	 time= 3902.557203420003 min 	 loss= 2.1625953076283135
epoch= 519 	 time= 3910.0488869388896 min 	 loss= 2.1585149946537885
epoch= 520 	 time= 3917.552700825532 min 	 loss= 2.155618990966768
epoch= 521 	 time= 3925.0456398129463 min 	 loss= 2.1527946400823015
epoch= 522 	 time= 3932.5247548937796 min 	 loss= 2.1557397772687854
epoch= 523 	 time= 3940.012835856279 min 	 loss= 2.154859866590211
epoch= 524 	 time= 3947.5016105612117 min 	 loss= 2.150659002354651
epoch= 525 	 time= 3954.9816414316497 min 	 loss= 2.1536135602719857
epoch= 526 	 time= 3962.4713879982633 min 	 loss= 2.1533106924006433
epoch= 527 	 time= 3969.959908982118 min 	 loss= 2.1453062145818365
epoch= 528 	 time= 3977.447797016303 min 	 loss= 2.145677979805253
epoch= 529 	 time= 3984.9297402501106 min 	 loss= 2.149540339058096
epoch= 530 	 time= 3992.4137822588286 min 	 loss= 2.1500098220507304
epoch= 531 	 time= 3999.89461766084 min 	 loss= 2.143548534837636
epoch= 532 	 time= 4007.3815608024597 min 	 loss= 2.147156274571563
epoch= 533 	 time= 4014.8734037160875 min 	 loss= 2.1443450837966167
epoch= 534 	 time= 4022.361892044544 min 	 loss= 2.1428038449179043
epoch= 535 	 time= 4029.8400761524836 min 	 loss= 2.1465681424646665
epoch= 536 	 time= 4037.3191042780877 min 	 loss= 2.1495446635376325
epoch= 537 	 time= 4044.7949278831484 min 	 loss= 2.1416594518675947
epoch= 538 	 time= 4052.2744734327 min 	 loss= 2.1364113392793773
epoch= 539 	 time= 4059.7515377084414 min 	 loss= 2.13898474241748
epoch= 540 	 time= 4067.22920691967 min 	 loss= 2.140699007529201
epoch= 541 	 time= 4074.7176686406137 min 	 loss= 2.1368387685761308
epoch= 542 	 time= 4082.2191325624785 min 	 loss= 2.1370199756188826
epoch= 543 	 time= 4089.724549738566 min 	 loss= 2.142685881564111
epoch= 544 	 time= 4097.228873813152 min 	 loss= 2.140235406684153
epoch= 545 	 time= 4104.72232798338 min 	 loss= 2.1356993835261373
epoch= 546 	 time= 4112.229398385683 min 	 loss= 2.133368308562221
epoch= 547 	 time= 4119.729259379705 min 	 loss= 2.137290597883138
epoch= 548 	 time= 4127.230890746911 min 	 loss= 2.1448259873101208
epoch= 549 	 time= 4134.73437991937 min 	 loss= 2.140130993633559
epoch= 550 	 time= 4142.237104221185 min 	 loss= 2.129531091451645
epoch= 551 	 time= 4149.739800333977 min 	 loss= 2.127966725320527
epoch= 552 	 time= 4157.239649045468 min 	 loss= 2.1290762624234865
epoch= 553 	 time= 4164.74423639377 min 	 loss= 2.134536504366181
epoch= 554 	 time= 4172.241689256827 min 	 loss= 2.131538114150365
epoch= 555 	 time= 4179.747633624077 min 	 loss= 2.1342325896205323
epoch= 556 	 time= 4187.254423113664 min 	 loss= 2.1310153057177863
epoch= 557 	 time= 4194.742030628522 min 	 loss= 2.12752953350544
epoch= 558 	 time= 4202.2491640965145 min 	 loss= 2.1247070291367445
epoch= 559 	 time= 4209.7403217434885 min 	 loss= 2.1437910836212564
epoch= 560 	 time= 4217.244960888227 min 	 loss= 2.126841349005699
epoch= 561 	 time= 4224.751370938619 min 	 loss= 2.1257174598990063
epoch= 562 	 time= 4232.256525131067 min 	 loss= 2.121949333891724
epoch= 563 	 time= 4239.74454738299 min 	 loss= 2.1228939201253834
epoch= 564 	 time= 4247.2347468852995 min 	 loss= 2.120260878711036
epoch= 565 	 time= 4254.738326096534 min 	 loss= 2.1209067221843836
epoch= 566 	 time= 4262.234533210595 min 	 loss= 2.118478066867048
epoch= 567 	 time= 4269.742563895385 min 	 loss= 2.1284279084205626
epoch= 568 	 time= 4277.240478678545 min 	 loss= 2.1252799826860427
epoch= 569 	 time= 4284.738707073529 min 	 loss= 2.121483929157257
epoch= 570 	 time= 4292.234267791112 min 	 loss= 2.11709853385434
epoch= 571 	 time= 4299.736662495136 min 	 loss= 2.125262545383338
epoch= 572 	 time= 4307.245198949178 min 	 loss= 2.1216997616760658
epoch= 573 	 time= 4314.743050603071 min 	 loss= 2.1207236590168694
epoch= 574 	 time= 4322.246611555417 min 	 loss= 2.113294654795618
epoch= 575 	 time= 4329.748138423761 min 	 loss= 2.114028075229038
epoch= 576 	 time= 4337.253765443961 min 	 loss= 2.1156943680120235
epoch= 577 	 time= 4344.753665971756 min 	 loss= 2.119943131912838
epoch= 578 	 time= 4352.254639132818 min 	 loss= 2.113035690332904
epoch= 579 	 time= 4359.7365734616915 min 	 loss= 2.1161726343992986
epoch= 580 	 time= 4367.2407704273855 min 	 loss= 2.111815377239025
epoch= 581 	 time= 4374.740727273623 min 	 loss= 2.1243363401022823
epoch= 582 	 time= 4382.252589309215 min 	 loss= 2.157310129223448
epoch= 583 	 time= 4389.746189097564 min 	 loss= 2.1128736986535968
epoch= 584 	 time= 4397.248166958491 min 	 loss= 2.1088501360199667
epoch= 585 	 time= 4404.756505954266 min 	 loss= 2.104163245811607
epoch= 586 	 time= 4412.257083765666 min 	 loss= 2.1118320983287058
epoch= 587 	 time= 4419.746503337225 min 	 loss= 2.106616797085964
epoch= 588 	 time= 4427.2463373144465 min 	 loss= 2.1052514896067707
epoch= 589 	 time= 4434.743600066503 min 	 loss= 2.1034751977523167
epoch= 590 	 time= 4442.232748071353 min 	 loss= 2.1124408176812257
epoch= 591 	 time= 4449.713678010305 min 	 loss= 2.1132754498539548
epoch= 592 	 time= 4457.198241372903 min 	 loss= 2.1080677385402447
epoch= 593 	 time= 4464.68293788433 min 	 loss= 2.114628615578016
epoch= 594 	 time= 4472.168520871798 min 	 loss= 2.248573751594081
epoch= 595 	 time= 4479.66026579539 min 	 loss= 2.1235511869733985
epoch= 596 	 time= 4487.162768002351 min 	 loss= 2.0986860582503404
epoch= 597 	 time= 4494.669197014968 min 	 loss= 2.0923952069968887
epoch= 598 	 time= 4502.1685787916185 min 	 loss= 2.103924533634475
epoch= 599 	 time= 4509.6822286367415 min 	 loss= 2.098224388487411
epoch= 600 	 time= 4517.186318433285 min 	 loss= 2.084959368452881
epoch= 601 	 time= 4524.683180880546 min 	 loss= 2.0863788828524674
epoch= 602 	 time= 4532.188080485662 min 	 loss= 2.0830734603332752
epoch= 603 	 time= 4539.694771846135 min 	 loss= 2.0852024015874573
epoch= 604 	 time= 4547.192776163419 min 	 loss= 2.0852445249665865
epoch= 605 	 time= 4554.69051574866 min 	 loss= 2.082214576276866
epoch= 606 	 time= 4562.188448822499 min 	 loss= 2.0770077151963204
epoch= 607 	 time= 4569.687054403623 min 	 loss= 2.083545640399962
epoch= 608 	 time= 4577.197380085786 min 	 loss= 2.0912595360929314
epoch= 609 	 time= 4584.701159139474 min 	 loss= 2.0908132190595974
epoch= 610 	 time= 4592.211138868332 min 	 loss= 2.0812352301315826
epoch= 611 	 time= 4599.715896860758 min 	 loss= 2.073400748516574
epoch= 612 	 time= 4607.219288710753 min 	 loss= 2.074668329809651
epoch= 613 	 time= 4614.729860587915 min 	 loss= 2.0722410781636382
epoch= 614 	 time= 4622.23194466432 min 	 loss= 2.07416188955307
epoch= 615 	 time= 4629.733740035693 min 	 loss= 2.07005135994969
epoch= 616 	 time= 4637.236321322123 min 	 loss= 2.0781264405539543
epoch= 617 	 time= 4644.729739375909 min 	 loss= 2.072162231315266
epoch= 618 	 time= 4652.232415350279 min 	 loss= 2.073887653043776
epoch= 619 	 time= 4659.73317810297 min 	 loss= 2.0730788513747127
epoch= 620 	 time= 4667.233066987991 min 	 loss= 2.0729966399705773
epoch= 621 	 time= 4674.727357518673 min 	 loss= 2.0718824165517633
epoch= 622 	 time= 4682.231024591128 min 	 loss= 2.06689887119062
epoch= 623 	 time= 4689.738005805016 min 	 loss= 2.0725577532161368
epoch= 624 	 time= 4697.244754529 min 	 loss= 2.074270223162391
epoch= 625 	 time= 4704.752495690187 min 	 loss= 2.065896230340004
epoch= 626 	 time= 4712.262927393119 min 	 loss= 2.065883979707053
epoch= 627 	 time= 4719.762786702315 min 	 loss= 2.06582955149087
epoch= 628 	 time= 4727.265696485837 min 	 loss= 2.0668519467837885
epoch= 629 	 time= 4734.767860285441 min 	 loss= 2.0713164105559843
epoch= 630 	 time= 4742.261144586404 min 	 loss= 2.066629011775508
epoch= 631 	 time= 4749.760274442037 min 	 loss= 2.0681563784678776
epoch= 632 	 time= 4757.273380390803 min 	 loss= 2.065764030796109
epoch= 633 	 time= 4764.784485689799 min 	 loss= 2.069626937111219
epoch= 634 	 time= 4772.28381061554 min 	 loss= 2.06796386691657
epoch= 635 	 time= 4779.781164185206 min 	 loss= 2.0783775876688235
epoch= 636 	 time= 4787.270075345039 min 	 loss= 2.0605508959112746
epoch= 637 	 time= 4794.775574314594 min 	 loss= 2.073508725509499
epoch= 638 	 time= 4802.281650332609 min 	 loss= 2.066476976094824
epoch= 639 	 time= 4809.787221630414 min 	 loss= 2.057764730182561
epoch= 640 	 time= 4817.280011018117 min 	 loss= 2.060870740558162
epoch= 641 	 time= 4824.792332045237 min 	 loss= 2.059404689199997
epoch= 642 	 time= 4832.280133704345 min 	 loss= 2.063071989525448
epoch= 643 	 time= 4839.783131567637 min 	 loss= 2.061254346117829
epoch= 644 	 time= 4847.282790104548 min 	 loss= 2.0611060493642634
epoch= 645 	 time= 4854.785569830736 min 	 loss= 2.058910800886877
epoch= 646 	 time= 4862.2874218543375 min 	 loss= 2.0598620649720685
epoch= 647 	 time= 4869.785180747509 min 	 loss= 2.0550571297334903
epoch= 648 	 time= 4877.276824891567 min 	 loss= 2.058666591373357
epoch= 649 	 time= 4884.77848842144 min 	 loss= 2.061729410272656
epoch= 650 	 time= 4892.283711787065 min 	 loss= 2.0573896300792693
epoch= 651 	 time= 4899.773746967316 min 	 loss= 2.057106667106802
epoch= 652 	 time= 4907.272827970982 min 	 loss= 2.058511228145975
epoch= 653 	 time= 4914.777519770463 min 	 loss= 2.054197827776273
epoch= 654 	 time= 4922.2729362527525 min 	 loss= 2.0650019549420384
epoch= 655 	 time= 4929.772927041849 min 	 loss= 2.0507160727183025
epoch= 656 	 time= 4937.27811520497 min 	 loss= 2.051740793603839
epoch= 657 	 time= 4944.792412972451 min 	 loss= 2.0594006304126795
epoch= 658 	 time= 4952.307960923513 min 	 loss= 2.050993436683308
epoch= 659 	 time= 4959.827559681734 min 	 loss= 2.0496311113148025
epoch= 660 	 time= 4967.335107910633 min 	 loss= 2.0515804375482327
epoch= 661 	 time= 4974.843794608116 min 	 loss= 2.0478878937887424
epoch= 662 	 time= 4982.345024033388 min 	 loss= 2.0485878627228016
epoch= 663 	 time= 4989.8472872535385 min 	 loss= 2.0522819285501135
epoch= 664 	 time= 4997.345121645927 min 	 loss= 2.0546145150516972
epoch= 665 	 time= 5004.847570792834 min 	 loss= 2.0925233541654817
epoch= 666 	 time= 5012.349665753047 min 	 loss= 2.0460391361424417
epoch= 667 	 time= 5019.857973074913 min 	 loss= 2.0397741428288545
epoch= 668 	 time= 5027.356586110592 min 	 loss= 2.0438413722045494
epoch= 669 	 time= 5034.8591163833935 min 	 loss= 2.0486374085960968
epoch= 670 	 time= 5042.363407973448 min 	 loss= 2.048297591498404
epoch= 671 	 time= 5049.1554428339 min 	 loss= 2.0467653728615156
epoch= 672 	 time= 5052.852243991693 min 	 loss= 2.0457986553871272
epoch= 673 	 time= 5056.556369582812 min 	 loss= 2.0427176906845785
epoch= 674 	 time= 5060.271443891525 min 	 loss= 2.0437816495967636
epoch= 675 	 time= 5063.9973615209265 min 	 loss= 2.0471261697465724
epoch= 676 	 time= 5067.718546207746 min 	 loss= 2.0445609206503086
epoch= 677 	 time= 5071.442136577765 min 	 loss= 2.0428278157927773
epoch= 678 	 time= 5075.171220691999 min 	 loss= 2.0432983578335153
epoch= 679 	 time= 5078.894585740566 min 	 loss= 2.0451937382329595
epoch= 680 	 time= 5082.62741954724 min 	 loss= 2.037869887875788
epoch= 681 	 time= 5086.363239268462 min 	 loss= 2.044352735840913
epoch= 682 	 time= 5090.10455489556 min 	 loss= 2.0385673582012003
epoch= 683 	 time= 5093.841166158517 min 	 loss= 2.040976215366161
epoch= 684 	 time= 5097.57345764637 min 	 loss= 2.0445799576333075
epoch= 685 	 time= 5101.306146943569 min 	 loss= 2.051134624463139
epoch= 686 	 time= 5105.035866586367 min 	 loss= 2.0394299907937192
epoch= 687 	 time= 5108.740985488892 min 	 loss= 2.0451745277643205
epoch= 688 	 time= 5112.47127079169 min 	 loss= 2.059037614681504
epoch= 689 	 time= 5116.198754064242 min 	 loss= 2.042382701725671
epoch= 690 	 time= 5119.9293261567755 min 	 loss= 2.0336975372560095
epoch= 691 	 time= 5123.661942652861 min 	 loss= 2.0429427378647254
epoch= 692 	 time= 5127.394913109144 min 	 loss= 2.0373868151867027
epoch= 693 	 time= 5131.124683392048 min 	 loss= 2.0362384672056546
epoch= 694 	 time= 5134.839787745475 min 	 loss= 2.0377587607773866
epoch= 695 	 time= 5138.540227965514 min 	 loss= 2.0399621656988605
epoch= 696 	 time= 5142.2615951697035 min 	 loss= 2.036201040058425
epoch= 697 	 time= 5145.980119295915 min 	 loss= 2.0344857042486018
epoch= 698 	 time= 5149.702745497227 min 	 loss= 2.0327081935152864
epoch= 699 	 time= 5153.427829436461 min 	 loss= 2.032863604444446
epoch= 700 	 time= 5157.153959918022 min 	 loss= 2.023285371119326
epoch= 701 	 time= 5160.888309482733 min 	 loss= 2.0242311716260333
epoch= 702 	 time= 5164.614815151692 min 	 loss= 2.020492627530387
epoch= 703 	 time= 5168.344620339076 min 	 loss= 2.0151385309479455
epoch= 704 	 time= 5172.063213562966 min 	 loss= 2.0149923596418264
epoch= 705 	 time= 5175.78579078118 min 	 loss= 2.017976166371143
epoch= 706 	 time= 5179.5101152539255 min 	 loss= 2.020849689227162
epoch= 707 	 time= 5183.218647213777 min 	 loss= 2.0186664035464776
epoch= 708 	 time= 5186.939029260477 min 	 loss= 2.013404906970082
epoch= 709 	 time= 5190.66749253273 min 	 loss= 2.0123669582605364
epoch= 710 	 time= 5194.387501637141 min 	 loss= 2.0125965704339923
epoch= 711 	 time= 5198.098758637905 min 	 loss= 2.0093984661680278
epoch= 712 	 time= 5201.796624799569 min 	 loss= 2.0080227170207285
epoch= 713 	 time= 5205.524268603325 min 	 loss= 2.013862071434657
epoch= 714 	 time= 5209.223396678765 min 	 loss= 2.0090809189008945
epoch= 715 	 time= 5212.946071151892 min 	 loss= 2.0093586829395007
epoch= 716 	 time= 5216.673842120171 min 	 loss= 2.0057191968867274
epoch= 717 	 time= 5220.40476290385 min 	 loss= 2.010855992201603
epoch= 718 	 time= 5224.130704474449 min 	 loss= 2.017686614394188
epoch= 719 	 time= 5227.85914093256 min 	 loss= 2.007116144136949
Finish Training
